order_id,user_id,order_date,order_status,total_amount
O00015017,U002782,2024-04-15 21:06:43.614678,Shipped,231.84
O00015016,U007838,2024-08-16 17:11:10.744698,Cancelled,317.5
O00015015,U000119,2024-05-27 09:48:32.738201,Returned,1449.13
O00015014,U007246,2025-09-13 13:22:42.014399,Completed,320.46
O00015013,U001799,2024-09-11 20:18:14.376261,Completed,238.38
O00015012,U006974,2025-08-20 00:37:45.657093,Returned,777.29
O00015010,U003339,2025-03-31 00:14:08.609616,Shipped,172.72
O00015009,U001734,2024-07-22 09:00:08.921942,Shipped,296.13
O00015008,U003219,2024-03-21 02:47:36.389742,Shipped,598.92
O00015007,U003136,2024-05-13 16:44:32.523466,Completed,786.4
O00015006,U006453,2024-03-11 13:18:41.025459,Completed,233.13
O00015005,U004187,2025-06-27 08:18:01.557970,Processing,20.19
O00015004,U006998,2025-08-04 05:40:59.964561,Returned,2350.27
O00014983,U009642,2025-02-18 18:30:44.482396,Shipped,182.46
O00014982,U008751,2025-05-31 05:05:38.742469,Shipped,943.05
O00014980,U000276,2024-04-07 17:50:38.428869,Processing,542.6
O00014978,U007302,2024-05-07 20:49:24.742269,Processing,54.46
O00014958,U001392,2024-10-02 00:16:42.283500,Returned,234.99
O00014957,U008936,2025-04-10 04:57:15.101234,Completed,1605.25
O00014956,U002721,2025-01-04 22:50:19.856104,Processing,852.49
O00014955,U006419,2025-04-24 02:26:28.555158,Processing,47.16
O00014954,U005536,2025-03-11 22:29:45.512722,Completed,2132.3
O00014953,U005154,2025-07-09 23:57:05.917863,Returned,1069.14
O00014952,U001610,2025-01-15 16:07:00.180466,Cancelled,477.43
O00014951,U000326,2024-10-24 00:17:13.398715,Processing,549.84
O00014950,U003771,2024-01-03 11:15:23.499993,Shipped,85.29
O00014949,U005591,2025-07-23 10:53:32.271965,Completed,143.9
O00014948,U007521,2025-08-22 20:28:26.815320,Cancelled,186.14
O00014947,U001606,2025-03-20 15:28:11.770833,Processing,492.63
O00014946,U007305,2024-05-13 13:23:00.755411,Completed,142.65
O00014945,U007254,2025-01-19 10:50:01.581552,Processing,1195.81
O00014944,U006215,2024-05-16 13:16:22.415308,Completed,2427.45
O00014959,U008966,2024-04-03 11:41:52.289793,Returned,663.19
O00014960,U003828,2024-01-30 01:34:01.779953,Shipped,160.19
O00014961,U004488,2024-12-09 03:02:20.827839,Returned,553.57
O00014970,U003538,2024-10-20 00:59:48.618807,Cancelled,269.9
O00014977,U008872,2025-08-20 16:15:12.037397,Cancelled,93.04
O00014976,U008088,2024-10-27 06:20:07.086424,Completed,399.7
O00014975,U007073,2024-08-31 05:42:29.124265,Returned,315.64
O00014973,U000568,2025-04-13 04:33:53.350066,Shipped,104.58
O00014972,U007815,2025-04-06 10:28:22.761940,Completed,1031.37
O00014971,U004907,2025-07-31 17:33:59.581894,Shipped,74.86
O00014969,U000456,2024-07-15 09:57:24.456216,Returned,73.39
O00014962,U002739,2024-04-20 02:06:17.184758,Returned,220.66
O00014968,U000386,2024-11-06 18:29:56.455226,Cancelled,1168.43
O00014967,U007913,2024-08-27 02:54:17.836089,Completed,46.64
O00014966,U004028,2025-01-16 10:29:02.242428,Returned,45.74
O00014965,U004814,2025-08-04 04:16:29.268540,Processing,54.36
O00014964,U005265,2025-07-14 21:19:46.972248,Processing,737.64
O00014963,U005985,2025-07-28 17:45:55.288842,Completed,368.11
O00015183,U007621,2025-09-01 05:50:12.276888,Returned,141.4
O00015184,U002341,2024-05-20 12:39:58.629603,Cancelled,116.22
O00015185,U009810,2024-02-12 03:16:22.543247,Shipped,237.91
O00015408,U009844,2025-09-05 06:07:44.130820,Completed,145.13
O00015406,U006660,2024-03-03 09:43:30.845273,Completed,628.13
O00015405,U002385,2024-04-17 03:19:44.235732,Returned,986.3
O00015404,U003342,2024-09-12 19:21:08.542043,Shipped,1387.71
O00015403,U002269,2025-01-30 05:04:03.113057,Processing,311.12
O00015402,U003625,2025-03-07 20:00:05.414828,Completed,823.98
O00015401,U004265,2025-03-30 18:02:29.955203,Returned,766.26
O00015400,U000119,2024-01-15 02:09:54.694357,Shipped,268.39
O00015399,U002788,2025-08-31 01:15:03.237782,Completed,861.62
O00015398,U008267,2024-04-11 01:28:55.227484,Completed,17.6
O00015397,U002783,2024-12-18 19:05:29.452043,Shipped,27.75
O00015396,U002003,2025-08-27 17:48:41.362559,Returned,834.19
O00015395,U002949,2024-11-24 06:18:58.672448,Completed,9.97
O00015394,U000621,2025-08-02 06:17:47.605710,Shipped,10.47
O00015393,U001672,2025-11-02 10:08:56.112705,Completed,235.51
O00015392,U003105,2024-09-09 14:50:15.046015,Cancelled,112.19
O00015407,U004196,2024-10-03 18:49:25.054593,Completed,228.8
O00015409,U002995,2025-01-22 02:45:40.289641,Processing,1257.52
O00015390,U000653,2024-08-27 12:35:32.863597,Shipped,136.05
O00015410,U001561,2025-02-25 03:45:54.436884,Cancelled,327.12
O00015425,U003223,2024-01-02 03:59:42.881117,Shipped,983.9
O00015424,U004263,2024-05-09 03:05:23.096089,Shipped,842.31
O00015423,U005896,2024-05-16 00:25:47.020286,Shipped,179.53
O00015422,U007745,2024-05-22 02:58:28.610761,Processing,226.24
O00015421,U007439,2025-08-13 17:59:58.075109,Cancelled,199.78
O00015420,U003143,2024-08-27 10:33:31.774034,Processing,189.9
O00015419,U009266,2025-11-05 11:23:13.005815,Shipped,121.89
O00015418,U004469,2024-11-30 22:34:28.921680,Cancelled,63.5
O00015417,U009670,2024-05-30 00:00:49.535723,Shipped,3.56
O00015416,U009088,2025-06-14 19:01:14.812581,Processing,7.92
O00015415,U008167,2025-04-12 17:24:48.623235,Returned,371.6
O00015414,U005820,2024-06-07 01:37:22.996512,Cancelled,1497.39
O00015413,U003061,2024-02-14 09:32:41.184812,Processing,148.16
O00015412,U009606,2024-03-03 09:31:01.016090,Shipped,111.61
O00015411,U005307,2024-08-24 19:54:12.735792,Returned,58.83
O00015391,U006182,2024-09-06 15:58:20.339100,Shipped,14.81
O00015389,U007503,2024-12-06 07:04:26.215161,Returned,1126.46
O00015351,U009130,2024-06-06 15:20:26.284086,Completed,
O00015370,U004736,2024-08-15 19:13:06.956332,Processing,188.15
O00015368,U000146,2024-05-05 21:48:49.696497,Cancelled,3052.82
O00015367,U006872,2025-03-08 18:54:53.499432,Shipped,62.76
O00015366,U000417,2024-04-06 11:40:23.835756,Completed,12.47
O00015365,U009861,2024-04-22 11:28:26.908595,Returned,74.02
O00015364,U009744,2024-01-05 09:07:13.061822,Completed,468.63
O00015363,U001132,2025-06-16 02:26:22.630505,Returned,1553.95
O00015362,U007747,2025-08-01 04:59:35.494293,Shipped,561.75
O00015361,U008740,2025-02-26 06:57:16.881106,Returned,1206.27
O00015360,U006795,2025-07-27 11:56:00.161250,Cancelled,571.93
O00015359,U006631,2024-01-30 01:37:38.316204,Returned,
O00015358,U004707,2024-03-08 21:08:22.821690,Completed,149.34
O00015356,U003149,2024-04-16 22:37:30.539403,Cancelled,134.88
O00015355,U009330,2024-09-03 23:13:40.242284,Cancelled,2635.6
O00015354,U002695,2024-09-13 19:49:56.838910,Shipped,358.82
O00015353,U004697,2025-05-12 01:03:49.555396,Shipped,10.35
O00015369,U008776,2025-04-07 03:40:27.446736,Cancelled,6.52
O00015371,U006630,2024-08-08 02:21:06.682669,Returned,49.84
O00015388,U008079,2024-09-16 21:36:39.630615,Shipped,3913.83
O00015372,U005146,2024-11-21 05:39:17.019954,Shipped,1133.06
O00015387,U000012,2025-05-05 21:41:37.020329,Cancelled,133.34
O00015386,U005514,2024-02-05 14:52:27.674982,Processing,671.82
O00015385,U008017,2024-10-29 13:27:41.599353,Shipped,193.72
O00015384,U001094,2024-12-08 09:33:51.237509,Completed,742.02
O00015383,U000846,2024-04-19 10:48:28.044791,Returned,657.19
O00015382,U002577,2025-07-11 05:48:42.067371,Processing,91.92
O00015381,U000487,2025-03-14 14:52:35.323638,Returned,363.06
O00015380,U008203,2025-10-12 00:20:20.108693,Shipped,81.57
O00015379,U003966,2024-07-19 15:32:59.434130,Cancelled,900.31
O00015378,U006087,2025-08-30 02:40:15.047190,Returned,414.33
O00015377,U009074,2024-04-30 00:12:26.266535,Cancelled,115.5
O00015376,U003612,2025-04-04 12:45:52.289221,Processing,85.29
O00015375,U000449,2024-01-18 00:44:48.322779,Returned,147.5
O00015374,U005190,2025-04-24 00:17:59.550440,Completed,227.01
O00015373,U008955,2025-09-07 18:58:25.974868,Shipped,42.45
O00015426,U005420,2024-07-26 05:55:51.622998,Shipped,605.36
O00015427,U002862,2024-05-24 19:14:36.417365,Returned,786.83
O00015428,U008409,2025-01-09 04:04:42.220890,Returned,623.88
O00015490,U007977,2024-01-31 12:33:25.621564,Returned,191.13
O00015488,U001244,2025-04-18 03:56:28.683027,Shipped,107.41
O00015487,U000439,2025-01-24 09:19:49.633189,Returned,101.08
O00015486,U004030,2024-05-18 18:49:29.368931,Returned,39.59
O00015485,U006099,2024-12-12 04:53:38.389718,Returned,268.44
O00015484,U008398,2025-04-08 02:22:47.241704,Completed,770.9
O00015483,U008159,2024-05-03 03:47:42.807128,Shipped,295.84
O00015482,U005792,2024-09-14 07:49:14.887809,Returned,1143.83
O00015481,U006871,2024-09-17 14:45:22.193586,Processing,4158.91
O00015480,U007532,2025-03-11 14:26:37.624212,Completed,562.01
O00015479,U006718,2025-06-26 07:45:52.971211,Cancelled,266.64
O00015477,U002034,2025-10-01 00:26:34.320904,Returned,400.41
O00015476,U006930,2024-06-16 07:38:25.939559,Shipped,344.26
O00015475,U002385,2024-03-13 14:24:40.431007,Cancelled,166.68
O00015474,U000955,2024-02-09 00:07:29.002270,Returned,131.75
O00015473,U001287,2024-01-12 16:04:21.917065,Returned,112.32
O00015489,U004569,2025-08-09 00:04:10.024043,Shipped,179.39
O00015492,U005713,2024-06-24 04:28:14.948634,Cancelled,318.25
O00015430,U009271,2024-07-02 03:36:52.485404,Cancelled,469.76
O00015493,U003336,2024-05-25 11:13:31.349589,Processing,85.79
O00015508,U009746,2024-10-13 08:16:51.762364,Cancelled,93.5
O00015507,U006576,2025-01-01 22:32:45.984482,Returned,93.81
O00015506,U008562,2024-04-16 21:17:14.983695,Processing,203.44
O00015505,U004255,2025-04-23 06:41:11.122746,Processing,31.44
O00015504,U001938,2024-11-22 21:41:49.147556,Cancelled,31.35
O00015503,U003554,2024-08-09 05:54:22.144035,Returned,20.41
O00015502,U005169,2024-03-10 17:17:00.247496,Completed,5156.63
O00015501,U003337,2024-01-31 22:13:47.222898,Shipped,64.11
O00015500,U004072,2025-01-02 13:01:37.065255,Cancelled,152.24
O00015499,U006971,2025-10-23 05:43:53.916834,Processing,117.72
O00015498,U001655,2025-06-25 14:23:35.485743,Shipped,822.63
O00015497,U002920,2025-07-21 11:33:29.318472,Shipped,1062.28
O00015496,U006652,2024-06-19 16:10:52.839786,Processing,1832.31
O00015495,U002522,2025-03-16 10:54:19.110705,Completed,1089.54
O00015494,U002419,2024-01-12 07:05:31.282943,Completed,231.26
O00015472,U001104,2025-01-29 23:11:44.665397,Processing,992.55
O00015471,U001138,2024-04-25 07:38:16.070196,Returned,1388.64
O00015470,U002687,2024-08-30 03:03:25.878729,Shipped,393.4
O00015469,U009318,2024-09-18 22:00:42.080121,Processing,307.9
O00015448,U007627,2025-05-31 18:36:04.832165,Returned,1634.19
O00015447,U000096,2024-05-11 02:47:19.441567,Shipped,768.53
O00015445,U000153,2024-06-16 07:31:35.837819,Shipped,358.04
O00015444,U000607,2024-11-22 06:11:34.889984,Cancelled,1559.61
O00015442,U003943,2024-10-23 08:27:16.476548,Cancelled,751.23
O00015441,U001451,2024-01-15 20:06:50.152392,Completed,180.32
O00015440,U005626,2025-10-28 04:20:02.487278,Returned,1055.14
O00015439,U005094,2025-01-12 00:08:09.354458,Shipped,1442.81
O00015438,U002731,2025-07-05 22:17:50.803671,Cancelled,1304.19
O00015437,U006713,2025-02-14 15:40:25.283293,Completed,115.21
O00015436,U008192,2025-05-06 06:47:48.547903,Returned,223.76
O00015434,U005499,2024-02-19 19:00:57.615958,Completed,1095.05
O00015433,U006358,2024-09-05 23:29:02.215607,Shipped,19.06
O00015432,U008746,2024-09-30 21:02:03.982402,Returned,616.17
O00015431,U003787,2025-05-08 11:45:38.668067,Cancelled,1779.57
O00015449,U004515,2025-04-11 06:12:01.109109,Cancelled,168.03
O00015450,U007794,2024-04-10 09:59:51.709287,Processing,991.56
O00015451,U008152,2025-04-11 17:42:14.676527,Cancelled,977.2
O00015461,U004784,2024-05-29 10:29:30.630650,Returned,297.76
O00015468,U006381,2025-04-07 22:05:51.336303,Cancelled,186.74
O00015467,U006934,2024-04-30 10:59:52.890674,Processing,411.58
O00015465,U006310,2025-01-08 18:56:46.751523,Processing,85.29
O00015464,U001748,2025-04-03 12:31:09.678339,Returned,474.22
O00015463,U006206,2024-09-21 23:22:55.464466,Cancelled,367.18
O00015462,U003622,2024-03-30 15:25:28.289886,Completed,40.24
O00015460,U003238,2024-04-27 03:35:48.181638,Returned,28.77
O00015452,U004918,2024-02-23 13:49:36.777570,Shipped,284.02
O00015459,U008460,2025-01-31 19:43:09.854050,Returned,59.34
O00015458,U007548,2024-04-28 18:06:52.917994,Returned,3295.9
O00015456,U009653,2025-05-09 04:39:13.508664,Cancelled,29.53
O00015455,U008641,2024-01-16 09:44:12.516821,Shipped,952.63
O00015454,U007951,2024-09-22 18:40:02.551606,Returned,208.05
O00015453,U007734,2025-10-22 06:43:47.970921,Shipped,852.64
O00015352,U004947,2024-09-16 03:56:34.203330,Cancelled,265.41
O00015350,U003821,2024-06-20 09:57:55.287003,Shipped,138.92
O00015186,U005619,2024-08-30 02:19:45.727275,Processing,365.77
O00015249,U007860,2024-03-01 07:34:23.970493,Completed,186.4
O00015247,U004220,2024-03-15 23:08:34.503033,Returned,2218.33
O00015246,U006798,2024-06-13 11:41:20.037326,Returned,299.62
O00015245,U003046,2025-09-29 15:31:32.289581,Completed,17.75
O00015244,U009778,2025-11-07 22:17:35.403541,Returned,500.22
O00015243,U008344,2025-02-14 19:29:47.083323,Returned,288.32
O00015242,U006045,2024-03-01 02:27:18.046067,Processing,412.71
O00015241,U000088,2024-08-07 05:25:28.159329,Cancelled,139.4
O00015240,U001452,2024-02-09 16:23:31.703116,Processing,253.83
O00015239,U000291,2024-07-26 19:01:39.270942,Cancelled,832.77
O00015238,U003741,2025-08-04 11:46:51.582638,Processing,1611.34
O00015236,U001760,2024-03-01 16:41:09.204531,Shipped,400.48
O00015235,U008778,2025-05-05 14:30:57.708776,Returned,197.61
O00015234,U002012,2025-07-15 15:43:05.868897,Cancelled,572.62
O00015233,U003868,2024-05-06 16:22:53.678831,Returned,19.4
O00015232,U006954,2024-11-28 23:03:00.039534,Cancelled,37.01
O00015248,U006548,2024-01-07 04:10:07.161848,Returned,2078.7
O00015250,U008899,2024-10-27 20:17:55.943301,Cancelled,449.45
O00015229,U003210,2024-12-11 20:20:16.095227,Processing,528.7
O00015251,U003765,2025-03-02 20:07:30.209357,Processing,200.07
O00015268,U007743,2024-11-14 11:23:55.308182,Shipped,1248.13
O00015267,U003550,2024-08-04 20:27:09.795228,Processing,2225.76
O00015266,U002223,2024-10-01 09:48:48.614676,Processing,1123.39
O00015264,U000052,2025-10-25 01:49:50.775596,Returned,566.53
O00015263,U005195,2025-09-14 03:02:07.079824,Completed,273.04
O00015262,U006606,2025-07-21 20:26:09.983301,Processing,1349.44
O00015261,U001454,2025-04-25 10:32:32.409219,Completed,1772.36
O00015260,U000362,2025-11-09 21:51:18.334077,Processing,288.84
O00015259,U002757,2024-12-24 21:49:04.497740,Shipped,519.25
O00015258,U002244,2025-08-02 18:47:45.784357,Shipped,525.32
O00015257,U006341,2025-05-03 09:08:53.969951,Returned,799.73
O00015256,U003850,2024-10-10 16:10:53.289421,Cancelled,292.64
O00015255,U007435,2024-05-15 13:24:08.462168,Processing,309.36
O00015254,U009793,2024-01-25 17:10:45.591445,Cancelled,350.34
O00015252,U001178,2025-05-27 18:50:59.963042,Processing,256.25
O00015231,U003256,2024-08-27 16:40:12.830005,Processing,150.71
O00015228,U004926,2025-03-01 01:14:41.496095,Processing,2031.18
O00015349,U003704,2025-05-31 07:18:31.708638,Shipped,122.28
O00015206,U008364,2025-04-05 15:13:36.584214,Cancelled,710.95
O00015204,U007888,2024-11-19 23:28:18.117271,Processing,67.41
O00015203,U001056,2024-03-27 00:44:49.004884,Shipped,41.51
O00015202,U003448,2025-01-05 21:16:29.932221,Cancelled,167.02
O00015201,U008567,2024-02-26 12:15:00.393631,Processing,205.74
O00015200,U000675,2025-09-16 12:50:19.329190,Returned,1206.17
O00015199,U008713,2024-06-19 20:09:27.243596,Cancelled,619.24
O00015198,U006991,2024-12-29 02:49:18.327244,Completed,847.34
O00015196,U007223,2025-01-25 12:13:27.770233,Processing,14.44
O00015194,U004008,2024-03-14 10:48:04.227031,Returned,1839.38
O00015192,U002199,2025-05-19 21:21:08.997841,Processing,228.41
O00015191,U007140,2025-05-29 19:05:34.196471,Completed,189.16
O00015190,U003577,2025-09-21 07:35:00.422119,Cancelled,53.23
O00015189,U002454,2024-04-09 14:09:55.254339,Shipped,1559.33
O00015188,U003311,2025-02-13 12:18:39.978006,Shipped,85.67
O00015187,U002998,2024-01-27 06:06:26.813715,Returned,54.46
O00015205,U001605,2024-09-03 19:35:29.128261,Returned,19.68
O00015207,U003954,2025-05-07 22:47:08.294578,Cancelled,1165.54
O00015227,U004621,2024-04-27 18:51:02.048033,Returned,
O00015208,U003617,2024-04-05 02:43:04.835452,Returned,1553.17
O00015226,U000781,2024-12-27 05:14:24.485579,Shipped,565.87
O00015224,U005855,2024-04-02 03:15:30.635698,Completed,63.96
O00015223,U002315,2024-06-21 06:12:00.292905,Completed,48.15
O00015222,U006593,2024-08-02 06:26:35.603495,Completed,745.53
O00015221,U007770,2025-07-17 03:50:01.621235,Shipped,202.84
O00015220,U004880,2024-06-21 21:05:54.751579,Processing,2618.37
O00015219,U008600,2025-04-06 12:23:57.281323,Processing,2.41
O00015216,U001080,2025-03-30 19:53:59.420697,Shipped,186.9
O00015215,U009747,2024-08-06 05:17:00.442076,Shipped,408.63
O00015214,U002618,2025-10-28 23:46:02.107565,Completed,150.58
O00015213,U008709,2025-07-13 08:46:28.262356,Cancelled,206.53
O00015212,U008749,2024-10-18 16:16:57.754131,Completed,158.22
O00015211,U009483,2025-03-21 22:38:47.405127,Returned,149.52
O00015210,U002690,2024-05-10 08:16:43.571620,Completed,65.56
O00015209,U007111,2025-08-14 21:21:05.045605,Shipped,21.46
O00015269,U001060,2025-01-29 05:55:45.004723,Completed,110.57
O00015270,U008137,2024-08-13 11:02:25.732413,Cancelled,319.47
O00015271,U001057,2024-04-06 14:20:23.701951,Processing,46.36
O00015330,U002383,2025-02-16 10:04:15.058733,Cancelled,1214.18
O00015328,U000212,2025-03-02 06:49:25.687924,Cancelled,39.02
O00015327,U003988,2025-11-12 07:37:49.328905,Returned,1280.19
O00015326,U008513,2024-01-11 04:49:47.317493,Shipped,492.02
O00015325,U004676,2024-09-09 17:46:14.780086,Completed,453.7
O00015324,U005977,2024-06-16 13:47:42.815279,Returned,42.76
O00015323,U006598,2024-11-07 18:04:02.041192,Cancelled,61.06
O00015322,U008979,2024-11-26 09:57:04.293143,Returned,19.35
O00015321,U001015,2025-07-05 08:30:00.360498,Shipped,138.24
O00015320,U002298,2024-12-31 11:31:50.852184,Returned,12.81
O00015319,U007033,2025-05-22 21:38:54.964927,Completed,113.91
O00015317,U002091,2025-07-01 23:54:53.821569,Processing,957.95
O00015315,U007872,2024-02-12 19:53:56.789712,Cancelled,68.2
O00015314,U002893,2025-07-03 16:05:55.601202,Cancelled,28.77
O00015313,U002420,2025-03-14 21:47:05.718535,Processing,1889.45
O00015312,U005512,2024-04-09 17:06:01.557235,Completed,37.9
O00015329,U009931,2025-07-06 13:14:05.799279,Processing,5035.42
O00015331,U004778,2025-04-12 02:01:04.180577,Completed,587.93
O00015272,U002102,2025-01-04 13:32:46.235739,Shipped,1702.76
O00015332,U006211,2025-02-13 00:33:52.909186,Cancelled,65.21
O00015348,U001163,2024-03-06 03:18:21.488883,Returned,2327.16
O00015347,U008184,2025-03-28 09:28:47.600068,Cancelled,292.18
O00015346,U008588,2025-05-23 15:11:52.907024,Returned,70.82
O00015345,U005463,2024-10-08 19:00:12.757799,Completed,163.23
O00015344,U007084,2024-10-03 05:31:19.444807,Completed,879.57
O00015343,U004318,2024-05-28 16:07:58.398762,Returned,231.38
O00015342,U008750,2024-11-01 09:53:40.712757,Returned,377.1
O00015341,U000955,2024-05-11 22:46:09.057107,Shipped,351.21
O00015340,U002895,2024-03-18 07:09:14.652268,Shipped,382.71
O00015339,U001364,2024-06-01 11:29:46.955173,Shipped,18.47
O00015337,U004926,2024-11-02 19:52:29.786790,Shipped,405.37
O00015336,U005203,2025-02-16 23:21:42.776387,Completed,160.18
O00015335,U005518,2024-06-27 12:39:55.738698,Completed,
O00015334,U008980,2025-01-04 13:45:01.868754,Returned,44.71
O00015333,U006995,2025-03-13 13:16:38.374371,Processing,188.45
O00015311,U008146,2025-01-31 14:14:04.192170,Returned,815.65
O00015310,U000212,2024-01-24 18:41:03.581170,Returned,350.04
O00015309,U004879,2024-11-06 21:47:05.603058,Returned,1551.97
O00015308,U003572,2024-03-31 11:46:18.056011,Processing,324.64
O00015287,U005202,2025-04-02 14:10:44.992242,Processing,103.54
